productionvolume,productioncost,supplierquality,defectrate,qualityscore,maintenancehours,stockoutrate,safetyincidents,energyefficiency,defectstatus
289,9903.974245071186,92.47010622494676,4.304386407653464,60.36969258324313,14,0.0466672819051978,0,0.1165545347963942,1
786,7233.32075498667,82.62575944009649,1.835600922733275,72.5002182794081,16,0.0795052606878363,5,0.1694801064054642,1
662,9584.063232353225,86.19383422210379,2.094195745974316,66.9764217286566,21,0.0833355114096202,8,0.1184795750435213,1
975,18149.761427423007,84.03589896504914,4.576783636375899,83.56155762433362,21,0.0283442822741725,2,0.2874415598452877,1
666,19945.01506440871,98.17652995433724,4.554335732174437,70.17009610458176,17,0.0821151453906236,6,0.3346549563672197,1
343,10524.642957602726,95.20800134574964,4.894172492903919,70.359938181124,7,0.0179501405291001,3,0.1178700830741811,1
931,11729.159464318138,93.52796737820012,4.55827242398752,79.53352575981275,5,0.0762770554537695,0,0.1361928886151731,1
604,15831.064073041056,86.01932639263244,1.073174162150124,86.10756157363703,10,0.024878454380136,6,0.2942100107241404,0
230,18292.93670697612,83.68089544100427,4.206759287616443,64.85218818260654,8,0.0297931157413295,0,0.4196719728803905,1
584,13895.665012801765,95.12902175977824,2.3442731514931734,67.02045809861984,4,0.0852467840188994,3,0.3512036715662877,1
918,10872.88547266744,89.48315891758159,4.95860610175672,69.8869897837807,6,0.0420074865056297,8,0.1418840880415477,1
746,11189.327612729356,84.51579104301258,2.625264339479605,98.94992856471842,21,0.0990565824856296,4,0.4550169095365979,1
120,15434.272197452105,92.3324395633055,2.9922623712599927,75.88609999771681,14,0.0151943029907441,6,0.4669800939158987,1
940,5048.2739540641805,80.80667704276904,2.883987118655593,83.95960362524106,20,0.0463349038039683,6,0.2299827311397843,1
266,14293.84006189761,86.52340508256506,1.94781663436225,69.66171250863911,21,0.0732450330908936,2,0.3464071167525449,1
373,10332.39515662036,89.3711398918227,0.8375994000181317,79.61838100629951,3,0.0005367057978507,7,0.2969308600738847,0
487,16912.95996915626,82.95916668218811,4.530430536808633,62.96476697543832,18,0.0151855278193017,0,0.4768095074519288,1
700,6394.859597346982,99.6930895518168,4.11204115636829,61.38968583689308,12,0.002035674941098,3,0.3034994131794943,1
415,13823.034004225858,84.18194729179228,1.1278705125185118,78.74934107285841,0,0.0992877865382753,9,0.4839863254848257,0
113,12214.593348291855,82.6070626008653,3.995457221075328,75.94637150073649,0,0.076062466242147,3,0.1797370202120824,1
341,14634.882888578411,84.07069747773792,3.316309997227745,65.4752127876731,21,0.03735590977466,1,0.2382147030782719,1
876,5972.803917244525,95.38122266319448,2.3411470456293,87.50405715682935,13,0.0156284934696775,5,0.4125380960384549,1
445,13699.756811421968,88.51011318543685,1.6430951709300323,99.71613963597058,8,0.009038324280345,0,0.4134442942373472,0
664,13422.268819392855,91.30831879505077,4.368779525760046,75.8258728478685,23,0.0531907200550911,2,0.3928733095826821,1
997,13409.901416242565,80.42018313972721,3.65084716682324,84.98234543669578,11,0.0975891318199198,8,0.4438445858661216,1
439,14052.314998946822,80.6886261714663,2.964829592611116,98.51903769457942,17,0.0674610944657764,9,0.3810184691775249,1
191,15147.019058395434,88.91651099654032,3.2430584025430886,93.261398897875,8,0.0365138368258729,5,0.3544340577888936,1
466,17074.834995211546,96.33310486403246,0.9097978193698144,78.54208893210743,7,0.0500850973237488,1,0.2835700052310048,0
554,9047.310801923217,97.70477757415132,2.632638924100364,89.49957937839677,13,0.0998903367939452,8,0.2868350973317307,1
527,17375.74115270093,81.73413135191281,1.371651317535659,65.12540161002096,8,0.051876622888445,1,0.2624645972816967,1
608,12473.835233951804,90.76726204202046,1.4377265555397143,80.48415421855196,19,0.0964201485776355,6,0.3480847198815281,1
875,6155.874187014968,98.2645937255854,3.4758678302909,71.16241108719746,1,0.0016361718817826,0,0.2626655716931974,1
134,5878.263938659688,87.75945508795773,4.600652683254296,66.44654751584645,0,0.0720963128234172,4,0.1589977256346388,1
305,10013.574780440911,96.59131662856736,2.3169047471525595,77.05123625018139,12,0.0627161449213116,6,0.1426118464834587,1
180,16773.454656672013,82.67391308798872,1.434871728554857,65.24058217734458,9,0.0685329858457321,2,0.4697889100975111,1
661,15615.214021113736,98.70788979335596,3.419361217564944,87.95940432697942,7,0.0570567089257452,3,0.1098955630151532,1
971,16829.224470086097,95.02846635062603,4.42034170857643,78.24960176213342,6,0.0044176776241655,4,0.142186904722261,1
487,12759.03584662414,98.82668785573804,3.867434605051209,81.24578530258655,23,0.0149563935491825,2,0.2781219498582347,1
101,11602.98496933236,93.53234467105013,4.409407537414642,65.85503754672628,11,0.0922251270335214,5,0.2051705067617519,1
489,7211.78790059426,87.26807863998854,2.914496019548597,65.59086644373978,16,0.0232925008367116,2,0.2623395601608583,1
665,9922.891304139674,98.76362345049444,3.883443099661359,83.33661741040495,11,0.0992937269326941,7,0.1469789526375533,1
205,11510.290492608128,85.51133552618357,1.1302905171152142,99.40038991317786,15,0.0679588484394616,6,0.1523627747389496,1
871,6329.006445194258,86.64345044123465,2.0672357691343617,63.85002332950903,9,0.0444354490126184,0,0.4202631634900461,1
921,8309.17929066817,94.0161683600348,2.252971240166851,71.42925714263126,11,0.092004885643604,1,0.4036434976401215,1
576,13973.379410956082,95.30632599050772,2.8008308581071555,94.7783646615155,10,0.0794986189617455,3,0.1417011462898457,0
802,16034.946713587848,98.58806967698308,4.680843621155707,62.89088049020948,13,0.0428965079584902,4,0.367116165959608,1
501,19975.212670894245,84.09604818112419,4.434334520999784,95.03542885467806,21,0.0068592972267356,9,0.3437245293421933,1
829,18996.699970153364,95.95996070438449,1.1053647153013304,80.97143933499005,19,0.08683045745345,3,0.3853450890720918,1
655,14638.477993027873,94.77092106793928,1.2775534334710843,76.33067095705704,12,0.0765039931358341,3,0.2897795618249896,1
261,11318.72079941108,81.27589112507195,2.109382473150101,72.38722257405823,1,0.0790734837290714,8,0.2079947310133763,1
301,14542.66047062349,87.74446282420413,1.8083473965080328,71.88468632511368,19,0.0744858732725555,3,0.3654716677426112,1
369,16784.77427120348,85.65530914120197,3.2664692892031804,72.23210329797915,6,0.0275754489378082,3,0.2485429706091288,1
962,6775.042863850809,86.0898084870806,4.562492214940452,95.39212323840783,0,0.0858845719669337,3,0.1875811604048642,1
915,11148.573345444323,99.65893759109402,4.83031193752664,88.95180920699141,2,0.0002232553144108,1,0.2634516054877133,1
370,17597.03428453426,92.85554826959856,3.4412132864085194,86.78892031324602,19,0.0237276278383752,7,0.4053079342403816,1
555,10757.49427899566,94.35352315587,4.27171640630489,91.94996595808004,11,0.0046559598824195,3,0.2903172786144807,1
561,13578.084068407798,99.53235274630018,2.863409901038587,70.2845865201658,4,0.011059645666896,4,0.2199457053733688,1
826,13816.540412932973,87.54403564915278,1.4374712608701787,84.72171248327022,11,0.0532379137517505,7,0.4327474459295313,1
351,7767.14379700459,96.03680336905612,2.861097854420648,78.40264955831805,2,0.0037256189941034,3,0.4526575020723739,0
801,10433.531624784326,88.69061926608991,2.99787170646943,91.29766540800772,19,0.0181381047700379,4,0.2733001695090699,1
395,10017.669331128982,97.3906734362996,3.8410590389610046,72.37024441893142,4,0.0232740147390827,4,0.2498752082907578,1
824,5392.950627980972,83.61315082622606,1.489473453683071,85.72714467479582,0,0.0655338805137221,5,0.345079578807586,1
819,5362.876458370329,98.9537235412856,2.1573967193902925,95.28849647269254,15,0.0468820524448231,6,0.1231897784231652,1
848,17475.455655136604,84.3754341682176,2.1381236114655486,76.08601904779715,8,0.0458412523055458,2,0.3765292642270389,1
437,9096.062149592186,86.52441013961862,4.817478180835242,62.66488349469846,9,0.0768432554257624,9,0.4129150421508988,1
978,12771.181493582231,95.1238446821356,2.497752321470235,80.64203289367171,9,0.0456721412074335,2,0.2589767709028686,1
152,9480.883603831597,87.87510283130814,3.897922852841659,73.83889951228105,12,0.0348488742918046,8,0.1698463400029585,1
891,19110.188676730108,92.16422753532892,3.878651216184976,86.889015221887,15,0.0962451045604332,0,0.1115273500563454,1
316,8889.451382986606,88.89147002138857,1.6949488316145862,98.04131698994424,19,0.0008293309437857,9,0.35489823979484,1
863,11444.852191084026,94.84739874179564,3.0734136021727947,79.42433271987389,3,0.0305393000075383,7,0.2075973626539639,1
287,18090.953757269028,84.56662504737221,4.524363019933917,78.64760920622135,13,0.0609392716379723,9,0.2855558348485137,1
479,17629.00350187713,81.16915974473754,2.6383897375562726,86.18339200765841,16,0.0782809236052805,2,0.2545422086630123,1
592,7791.521267694159,85.99858794946132,4.753028783041457,64.13990014374271,4,0.0816412954758564,4,0.169953918378985,1
140,17039.649646935657,89.48617329736861,1.465062031958727,70.14024755700058,12,0.0046073131855172,2,0.3033474673842816,1
256,11872.80330106839,83.36040104385357,0.8337159759831383,96.75917302001594,2,0.0709132055557588,9,0.2838374090962952,0
114,12244.53308128033,87.09594579312777,4.511542429151372,86.79770453455065,4,0.0720253643471817,0,0.3496590491479329,1
912,7002.199586239157,87.99966036587136,4.314565390829975,60.53776175933665,15,0.0214079421456268,9,0.2007539978119147,1
164,6209.02270635687,81.14783687376547,4.9666544417023015,68.1850189023608,18,0.0112775028470092,4,0.1858556319413623,1
956,15919.089604606475,91.66614496368408,3.5572706965059173,87.31349064115597,18,0.0749686157695302,7,0.4257380239025888,1
938,12446.917285329497,97.68686855942576,4.715095670002173,90.57596810250296,16,0.0249500006237278,4,0.3808768979856166,1
620,11552.760539227693,83.03485825906105,4.221270612878499,93.59438290696168,17,0.0001673804083677,3,0.4088825806766253,1
443,15942.62342978595,91.95616026803027,4.299918499040391,71.6870721352818,17,0.0223572603576861,8,0.1493159247020112,1
228,16482.693484866646,93.29478409821692,3.061137067044207,97.2411438511025,22,0.0031068008816312,0,0.189615857330807,1
747,7383.622515040303,88.38669360838577,2.2206406906251988,82.11787574311569,7,0.0249186686694128,4,0.3302126064814559,0
571,14153.37724216462,94.0219517472854,4.7055113264447685,87.86156089551571,17,0.0335019582331821,0,0.4428805387491632,1
162,7030.311234165283,88.21463086982024,2.444527290271525,83.86955451119633,8,0.0271400159537951,5,0.456845857267388,0
238,16270.626290435684,90.0927457595487,2.9246871526235108,64.90960218698481,18,0.0919937067179244,9,0.432763984901971,1
598,14854.327344007092,80.14706089108854,2.507514382063345,98.5245863753952,9,0.0232532947385284,8,0.1173591784337709,0
692,19349.219316251867,93.83440228269376,3.041682412820887,64.91502319576611,1,0.0467534822778101,1,0.4283516738622905,1
491,6034.3702453463175,93.22685357889448,2.6172728554654725,70.19527825644735,16,0.0957427593844047,3,0.4596364710084327,1
774,5855.820817268815,80.76801754652689,0.7158540136076414,92.5451152089192,23,0.0879199491370222,7,0.1226996360610608,1
518,9232.806120398003,87.36500214790266,4.469216837034644,84.74387846004406,12,0.0309258474532761,2,0.2665123575107953,1
388,8925.58525603859,99.58063681583334,2.499772185120964,93.52596661505429,10,0.0326490294957468,6,0.3146441293186807,0
478,8704.681986079997,88.41473125137233,3.150246418283069,80.6294475349618,15,0.0593329402509449,6,0.1931001491533998,1
872,18593.81870781555,90.03890810263684,1.1263451124109416,75.0797294146654,19,0.091786285075423,1,0.3066742624148442,1
589,8743.192997742592,98.19860316319438,0.5152453159218762,96.8738199819114,6,0.0009999795455803,9,0.4543823151844258,0
330,9079.245891929466,94.34523751731513,1.6038054213963933,61.4500927005918,2,0.0393119792185181,3,0.4467770025383059,1
140,16390.973936269456,91.64140262248446,3.670637144600076,94.24520881412184,15,0.0849775486362224,0,0.4759349125029923,1
127,11746.0976367581,95.95609362682146,0.9463753855079536,69.23271140751126,18,0.0410469978386775,7,0.2936439193578168,1
234,16650.658354327716,97.28732532911948,4.589993481739105,93.94945311015871,19,0.0720054875219939,9,0.264226778117568,1
300,5980.492363465779,89.13776143474534,1.4676015621028309,65.56786453667543,15,0.0691924902412202,9,0.3663151276129414,1
939,12313.567905100765,89.5021672986367,1.420671264312991,83.20875854762161,1,0.0205458709630367,8,0.2667042310404136,1
879,5504.204002749239,87.72101871303671,1.31678582729673,95.52431676045887,13,0.0449594504366983,0,0.1167778384003431,1
132,5939.7980518303175,99.33412280036922,0.5629177083711414,78.94158587595562,19,0.0566186712812672,6,0.387968580868182,1
147,18596.561800166164,93.943325085807,3.973124608152056,89.86266695213573,9,0.0715462935244089,0,0.2123935765131295,1
602,7088.680566763927,81.66446132416145,4.437655390603664,92.18686471422234,18,0.0822389631575085,0,0.1196341249068762,1
506,12986.310234128256,97.25919246626036,3.2637321617728947,89.45976834867116,23,0.0759933211169493,8,0.1082484306107616,1
673,11166.434039010595,89.61119881672536,1.3468999175593803,97.01318947498392,10,0.002831146738523,9,0.4725445074309272,0
827,10210.14989388264,81.37507812844974,1.783750986233959,77.87336922079714,17,0.0670637841601665,9,0.2008304034576675,1
904,18497.500185309087,90.99434510326624,2.641670138142335,66.92501756660623,10,0.0497315463855673,5,0.2791596770092254,1
198,5327.350951632343,88.34328557951405,4.794556782304854,61.91244254809919,8,0.0573861735853586,0,0.4802305811595422,1
783,14956.845292633836,97.5549880972525,1.613081173179843,69.85839478550021,18,0.0372966212745876,6,0.2870067915122901,1
971,19450.916513203258,84.07989207218775,3.792406567639496,65.72790015520968,19,0.0714026214586905,2,0.1314437294105245,1
825,13402.522751927629,96.52929218984366,2.477517004818141,82.31794965737922,9,0.0673888512119133,9,0.3207744188986637,1
646,19052.33693049637,91.15377382370906,1.840313067620098,67.39781348846928,2,0.0579486481456365,3,0.135279461381626,1
838,5783.868189290357,81.09220606426938,2.551621716599512,61.55734829157485,2,0.0861605532589314,3,0.1380351513494145,1
712,11281.89978611242,99.43690602650967,0.8204302289355464,61.43959315474672,23,0.0101900024891639,7,0.4405908295209839,1
561,8902.366864430767,90.252304882064,4.094093169186631,93.26277993459446,7,0.0301023275920283,0,0.2157686173458358,1
742,15962.314474710947,85.81753708463165,1.594858675923352,83.657997257721,5,0.0495130415202827,7,0.3714680800449745,0
868,19719.4563574587,89.38813683978516,3.764354554368367,74.32341207573512,19,0.0958604811299535,8,0.3035697341314647,1
104,8847.950936663718,97.15715567034978,0.8075676715168763,95.76912170960988,0,0.0071963386281819,6,0.1889306764817656,0
317,14812.619022111116,86.09806248770127,4.797943502745588,62.80786445630854,19,0.0337077489984837,0,0.307128119461283,1
602,7971.464491396102,83.853527929734,1.3685674343256438,99.21288290911303,23,0.0925890553725949,6,0.1275974143599011,1
866,13479.95381857415,82.58142493861763,4.472339342931862,84.65167161017844,5,0.0897947567449163,5,0.2388849398358837,1
497,11958.987300325043,85.95718796780423,4.142629443269455,67.33857015875394,1,0.0865245570707602,4,0.3091344900081967,1
970,19580.07994447306,95.60096174080088,4.855369658366372,87.16276395907875,18,0.0308390456001383,4,0.1913577352342608,1
894,14127.909090446998,89.43252730390523,2.650507974255873,90.5352503913425,6,0.0846835779751005,0,0.3640752520725442,1
492,10242.59558130228,84.5496320738708,3.773287822306782,77.17371133483098,10,0.0505339411895918,5,0.1207247686785227,1
306,6711.436773319001,83.32369999219499,2.168197956670028,94.4653042498219,10,0.0619778844042362,3,0.2939239591482507,0
114,7268.702431024019,86.65458953020759,1.3296570710886222,66.02929629185881,3,0.0238824905460869,0,0.3859983125157533,1
957,8379.753949268526,98.79848745771416,2.49384169820052,71.15350334310433,19,0.0706673888919101,7,0.2719784235827092,1
653,8764.49992010447,86.86053425180049,1.245870569248047,63.73969446335959,15,0.0327697104255639,7,0.4498345661275752,1
991,17759.240867617067,99.7624815190927,4.919200802538728,68.43511362429409,4,0.0343880426120651,3,0.3528771124962663,1
560,13418.341824237874,89.70460911530712,0.9331092101332236,69.5491524764458,23,0.0636817176093575,6,0.4833971664234952,1
790,12850.863670615498,83.58327836580301,3.151452755536792,96.7053276368684,6,0.023983192217407,2,0.2136487251099915,1
674,6721.533078038262,97.8228018358702,3.319087348643252,63.12438755004625,15,0.0224438723245816,7,0.4755157323418989,1
963,17902.095400241524,89.20710746269654,2.921357942933244,77.09660480750838,14,0.0369162942596077,6,0.3427290359542787,1
842,15842.214548127256,94.19342687009048,3.479836485703251,81.29594748907653,4,0.0778063625059233,4,0.3980715596853594,1
340,6015.025428500024,99.67423166418304,1.022813487553509,95.94772215208644,0,0.0224682049063149,4,0.4608644468173788,0
663,15617.52645844653,81.00350700639947,2.99758335892381,99.90784874644854,19,0.0787318390553653,8,0.3204788751967283,1
195,13153.073260139692,81.93389119575134,1.792456570073127,90.13552459679345,21,0.069560527716475,5,0.4448723167798661,1
999,6225.8801862016735,94.40913482925512,4.730792284854755,98.83163962276116,21,0.0679079880470149,5,0.3166787758352221,1
833,11874.509622929849,85.63650006590944,3.929322440478766,91.48404530143496,8,0.047475567371341,1,0.339679571046895,1
584,12270.444306950703,83.68602793900197,4.876315169718842,98.52810563885666,20,0.0745887833359351,4,0.2780394291589542,1
506,7486.618102449136,80.78723759639459,0.669002313830853,88.29082903777821,4,0.0013519520103879,3,0.1582554207360411,0
330,19185.47220500424,80.43693423972404,1.783099288313189,63.190537018042846,21,0.0305607258165421,9,0.3214012933395467,1
848,17749.630572209928,95.48971206239582,1.3794016398725706,76.07680747970706,5,0.0679137463823814,2,0.4909792921064725,1
754,15035.335059936624,82.688668547391,0.5501956429032373,85.86389135209882,2,0.0987295424265282,8,0.4148743982929137,0
270,11934.433415009107,89.35441231942302,1.5904657861084464,74.02874037817004,5,0.0002514341084275,6,0.3989993939013746,1
640,11176.483123767628,92.11793630358966,3.55449192584193,70.93535672455114,7,0.0509972265033707,3,0.3573235210918518,1
135,14764.602007264311,88.56703601137693,1.5399001496055584,83.09597068532364,5,0.0923836429037024,8,0.2391634693948978,0
624,13181.478041103584,80.54213304672466,2.7905155046717818,97.3400750680974,15,0.0863539384816673,8,0.1678460777913514,1
259,5934.096588228284,95.67003005175818,4.495181517342494,61.399274940646144,15,0.0023136194754421,6,0.1898206406570759,1
938,12687.539731554974,80.21026449083307,3.6219106415708384,90.7692481416575,20,0.0529558127350685,4,0.10252883581706,1
798,17096.054258492593,95.23779788754968,2.275830814577144,88.90909112178508,2,0.0004287101416933,8,0.3693921683593418,0
342,11888.598163954372,97.86608987576246,2.1761102251044875,98.55813701553149,16,0.0789574948232375,6,0.4247510234225735,1
185,5779.348663314026,88.65679842114345,2.550811163038181,97.22844889330176,20,0.0308874842089345,8,0.2075645404792239,1
895,16794.172990760497,90.71084946195596,1.2966864847695787,90.48930248176772,5,0.0765590661915288,2,0.1367401598577087,1
677,8020.456732039616,89.53966785235308,3.3530034533719464,80.81635058730394,5,0.0944793341703572,8,0.2342908271287671,1
781,8879.312523320581,87.78417237246877,2.1386876859707247,68.1707021293408,21,0.0976085054155148,0,0.2168204917667912,1
656,7470.595301484438,97.7484907074072,4.335644071679196,81.80942873302297,18,0.0894111180878139,4,0.2803505443110927,1
673,9953.225973072464,97.8786702133998,3.904486970260173,90.61407975678615,19,0.0204143453174966,1,0.2056408217284044,1
745,16351.272585329523,86.7163272928307,3.2473092384147204,95.82676850551572,14,0.0194600169927996,0,0.2358930821380116,1
895,12790.78789255906,92.30139508029396,2.1389100019228224,91.58848036842195,18,0.0625780432886227,2,0.4630219117396971,1
127,8073.219112260688,98.53815124291728,1.4446932425306798,67.81067740764216,1,0.0544053682247975,6,0.2339341411558425,1
719,18167.451172280613,99.24116997882705,3.992683388475303,83.98745256912238,7,0.0009534607801348,2,0.4142072186919588,1
655,18193.727824272937,90.17918080844096,2.6888409454598894,73.28693838125429,6,0.0391727351151329,9,0.3503334800897838,1
439,18058.676375690105,89.05649610568653,1.5113751717981088,60.36822669562572,7,0.0906691005517175,9,0.2350151782525495,1
897,8581.943170723089,85.57388631857052,1.378285767680028,68.00883743154664,12,0.0898359018919862,8,0.4271153079121402,1
430,11768.59016271482,99.1774374638082,1.2443040702561157,64.52882599733798,21,0.0203906884096034,2,0.338030427838506,1
739,19774.844842113125,82.85628608945734,3.9972253829251776,93.70876494157876,14,0.038196306915726,5,0.1034474910395601,1
605,16580.187144649855,91.5965915209545,1.5304423338514026,70.34025008591249,11,0.0560366010996082,1,0.1274912806289599,1
447,5407.511318383397,85.65100535037277,2.8698901858633885,71.38791875550223,14,0.0852784265092224,7,0.4010558237809275,1
572,5978.06886890738,85.58016580695593,2.531958624378754,98.39746287195536,13,0.0531994439241348,9,0.2786111158340777,1
330,11958.970652184991,88.09937174752378,3.1082490465272774,75.16346892195409,6,0.0968199812463034,4,0.2622031166974162,1
289,18638.303087923403,99.9758587163131,4.447197051670374,60.38342560577578,16,0.0799052137987888,1,0.1583308736783232,1
324,13080.526969290711,81.09932613679644,4.404863255367788,71.35384593384546,4,0.0953091872978622,6,0.1629274375845081,1
484,12467.187620514353,91.57083636407064,2.5298423232118683,64.7719832240725,19,0.0731492218376343,2,0.4191009800383602,1
476,6582.105499349459,81.65144316070554,0.5691481283062549,64.11234246943415,9,0.087762413936253,4,0.4316068535845822,1
382,14851.70157086441,83.09041659981038,2.4189971257143643,63.09949160542998,18,0.0831003792377849,8,0.3240010162554917,1
732,17331.547409003382,88.79125883545797,3.227870918408632,83.73037880701509,17,0.0253838481741128,0,0.218051123922275,1
727,10706.300112613437,90.20920262692884,3.009941415941278,67.57390894519435,23,0.0229536423454268,1,0.473080326667132,1
844,16634.17776387991,85.17584816729048,3.431012476100925,74.44971176164042,9,0.0864383425456731,4,0.3495849563980907,1
358,19467.14980851217,86.32914261748833,1.1933407961288758,94.48070864520068,1,0.0084677737520322,3,0.4186568477807153,0
458,8056.496886915336,81.73934040511867,3.4094079445132968,76.97352559185103,5,0.0408563604699731,0,0.1013131681152861,1
809,12849.94446792112,86.06439567688501,1.321932284346975,96.6276540020655,2,0.0820657770285559,6,0.2801278403501442,1
555,9307.069371268632,99.33116878761088,3.8773579131353695,79.91752213582424,18,0.0813239331841173,8,0.4483796345279823,1
510,16892.81628550759,98.89414763344963,2.02589425968206,75.95346459359023,4,0.0138782810680269,0,0.2352933132930885,0
748,13663.900488217365,86.6975658027397,3.694529450216541,90.01555708362807,6,0.0487709800857209,7,0.3906204707489124,1
417,14518.736263254556,91.41707872557524,0.715395195077482,62.927003950720085,6,0.047983240272513,8,0.3630699300514582,1
776,16968.712394238413,98.1919078222189,2.33537011515911,63.5791353192967,9,0.0323721452439218,1,0.1608873465417197,1
324,10939.557089936823,80.12367645281793,3.672655350184997,86.07894855691842,0,0.0917181145064336,0,0.409961530901762,1
918,18726.35102610565,96.21367140675184,1.5209173234917237,79.47762852956993,10,0.0653117612005731,5,0.1450107161251195,1
